ix,iy,iz,zkey
-28,2,0,INCLUDED_OPEN
-28,2,1,INCLUDED_OPEN
-28,2,2,INCLUDED_OPEN
-28,2,3,INCLUDED_OPEN
-28,2,4,INCLUDED_OPEN
-28,2,5,INCLUDED_OPEN
-28,2,6,INCLUDED_OPEN
-28,2,7,INCLUDED_OPEN
-28,3,-2,constrained-misc
-28,3,-1,INCLUDED_OPEN
-28,3,0,INCLUDED_OPEN
-28,3,1,INCLUDED_OPEN
-28,3,2,INCLUDED_OPEN
-28,3,3,INCLUDED_OPEN
-28,3,4,INCLUDED_OPEN
-28,3,5,INCLUDED_OPEN
-28,3,6,INCLUDED_OPEN
-28,3,7,INCLUDED_OPEN
-28,4,-2,INCLUDED_LOWDATA
-28,4,-1,INCLUDED_OPEN
-28,4,0,INCLUDED_OPEN
-28,4,1,INCLUDED_OPEN
-28,4,2,INCLUDED_OPEN
-28,4,3,INCLUDED_OPEN
-28,4,4,INCLUDED_OPEN
-28,4,5,INCLUDED_OPEN
-28,4,6,INCLUDED_OPEN
-28,4,7,INCLUDED_OPEN
-28,5,-2,INCLUDED_OPEN
-28,5,-1,INCLUDED_OPEN
-28,5,0,INCLUDED_OPEN
-28,5,1,INCLUDED_OPEN
-28,5,2,INCLUDED_OPEN
-28,5,3,INCLUDED_OPEN
-28,5,4,INCLUDED_OPEN
-28,5,5,INCLUDED_OPEN
-28,5,6,INCLUDED_OPEN
-28,5,7,INCLUDED_OPEN
-28,6,-2,INCLUDED_LOWDATA
-28,6,-1,INCLUDED_OPEN
-28,6,0,INCLUDED_OPEN
-28,6,1,INCLUDED_OPEN
-28,6,2,INCLUDED_OPEN
-28,6,3,INCLUDED_OPEN
-28,6,4,INCLUDED_OPEN
-28,6,5,INCLUDED_OPEN
-28,6,6,INCLUDED_OPEN
-28,6,7,INCLUDED_OPEN
-28,7,-2,constrained-misc
-28,7,-1,constrained-misc
-28,7,0,INCLUDED_OPEN
-28,7,1,INCLUDED_OPEN
-28,7,2,INCLUDED_OPEN
-28,7,3,INCLUDED_OPEN
-28,7,4,INCLUDED_OPEN
-28,7,5,INCLUDED_OPEN
-28,7,6,INCLUDED_OPEN
-28,7,7,INCLUDED_OPEN
-28,8,5,INCLUDED_OPEN
-28,8,6,INCLUDED_OPEN
-28,8,7,INCLUDED_OPEN
-28,9,5,INCLUDED_OPEN
-28,9,6,INCLUDED_OPEN
-28,9,7,INCLUDED_OPEN
-28,10,-2,constrained-misc
-28,10,-1,constrained-misc
-28,10,0,INCLUDED_OPEN
-28,10,1,constrained-misc
-28,10,2,INCLUDED_LOWDATA
-28,10,5,INCLUDED_OPEN
-28,10,6,INCLUDED_OPEN
-28,10,7,INCLUDED_OPEN
-28,11,-2,INCLUDED_OPEN
-28,11,-1,INCLUDED_OPEN
-28,11,0,INCLUDED_OPEN
-28,11,1,INCLUDED_OPEN
-28,11,5,INCLUDED_OPEN
-28,11,6,INCLUDED_OPEN
-28,11,7,INCLUDED_OPEN
-28,12,-2,INCLUDED_OPEN
-28,12,-1,INCLUDED_OPEN
-28,12,0,INCLUDED_OPEN
-28,12,1,constrained-misc
-28,12,5,INCLUDED_OPEN
-28,12,6,INCLUDED_OPEN
-28,12,7,INCLUDED_OPEN
-28,13,-2,constrained-misc
-28,13,-1,constrained-misc
-28,13,0,INCLUDED_OPEN
-28,13,1,constrained-misc
-28,13,5,INCLUDED_OPEN
-28,13,6,INCLUDED_OPEN
-28,13,7,INCLUDED_OPEN
-28,14,5,INCLUDED_OPEN
-28,14,6,INCLUDED_OPEN
-28,14,7,INCLUDED_OPEN
-28,15,5,INCLUDED_OPEN
-28,15,6,INCLUDED_OPEN
-28,15,7,INCLUDED_OPEN
-28,16,-2,constrained-misc
-28,16,-1,constrained-misc
-28,16,0,INCLUDED_OPEN
-28,16,1,constrained-misc
-28,16,2,INCLUDED_OPEN
-28,16,3,INCLUDED_OPEN
-28,16,4,INCLUDED_OPEN
-28,16,5,INCLUDED_OPEN
-28,16,6,INCLUDED_OPEN
-28,16,7,INCLUDED_OPEN
-28,17,-2,INCLUDED_LOWDATA
-28,17,-1,INCLUDED_OPEN
-28,17,0,INCLUDED_OPEN
-28,17,1,INCLUDED_OPEN
-28,17,2,INCLUDED_OPEN
-28,17,3,INCLUDED_OPEN
-28,17,4,INCLUDED_OPEN
-28,17,5,INCLUDED_OPEN
-28,17,6,INCLUDED_OPEN
-28,17,7,INCLUDED_OPEN
-28,18,-2,INCLUDED_LOWDATA
-28,18,-1,INCLUDED_OPEN
-28,18,0,INCLUDED_OPEN
-28,18,1,INCLUDED_OPEN
-28,18,2,INCLUDED_OPEN
-28,18,3,INCLUDED_OPEN
-28,18,4,INCLUDED_OPEN
-28,18,5,INCLUDED_OPEN
-28,18,6,INCLUDED_OPEN
-28,18,7,INCLUDED_OPEN
-28,19,-2,constrained-misc
-28,19,-1,INCLUDED_OPEN
-28,19,0,INCLUDED_OPEN
-28,19,1,INCLUDED_OPEN
-28,19,2,INCLUDED_OPEN
-28,19,3,INCLUDED_OPEN
-28,19,4,INCLUDED_OPEN
-28,19,5,INCLUDED_OPEN
-28,19,6,INCLUDED_OPEN
-28,19,7,INCLUDED_OPEN
-28,20,-2,INCLUDED_OPEN
-28,20,-1,INCLUDED_OPEN
-28,20,0,INCLUDED_OPEN
-28,20,1,INCLUDED_OPEN
-28,20,2,INCLUDED_OPEN
-28,20,3,INCLUDED_OPEN
-28,20,4,INCLUDED_OPEN
-28,20,5,INCLUDED_OPEN
-28,20,6,INCLUDED_OPEN
-28,20,7,INCLUDED_OPEN
-28,21,-2,constrained-misc
-28,21,-1,INCLUDED_OPEN
-28,21,0,INCLUDED_OPEN
-28,21,1,INCLUDED_OPEN
-28,21,2,INCLUDED_OPEN
-28,21,3,INCLUDED_OPEN
-28,21,4,INCLUDED_OPEN
-28,21,5,INCLUDED_OPEN
-28,21,6,INCLUDED_OPEN
-28,21,7,INCLUDED_OPEN
-28,22,-2,INCLUDED_LOWDATA
-28,22,-1,INCLUDED_OPEN
-28,22,0,INCLUDED_OPEN
-28,22,1,INCLUDED_OPEN
-28,22,2,INCLUDED_OPEN
-28,22,3,INCLUDED_OPEN
-28,22,4,INCLUDED_OPEN
-28,22,5,INCLUDED_OPEN
-28,22,6,INCLUDED_OPEN
-28,22,7,INCLUDED_OPEN
-28,23,3,INCLUDED_OPEN
-28,23,4,INCLUDED_OPEN
-28,23,5,INCLUDED_OPEN
-28,23,6,INCLUDED_OPEN
-28,23,7,INCLUDED_OPEN
-28,24,3,INCLUDED_OPEN
-28,24,4,INCLUDED_OPEN
-28,24,5,INCLUDED_OPEN
-28,24,6,INCLUDED_OPEN
-28,24,7,INCLUDED_OPEN
-28,25,3,INCLUDED_OPEN
-28,25,4,INCLUDED_OPEN
-28,25,5,INCLUDED_OPEN
-28,25,6,INCLUDED_OPEN
-28,25,7,INCLUDED_OPEN
-28,26,3,INCLUDED_OPEN
-28,26,4,INCLUDED_OPEN
-28,26,5,INCLUDED_OPEN
-28,26,6,INCLUDED_OPEN
-28,26,7,INCLUDED_OPEN
-28,27,3,INCLUDED_OPEN
-28,27,4,INCLUDED_OPEN
-28,27,5,INCLUDED_OPEN
-28,27,6,INCLUDED_OPEN
-28,27,7,INCLUDED_LOWDATA
-27,-10,-2,INCLUDED_OPEN
-27,-10,-1,INCLUDED_OPEN
-27,-10,0,INCLUDED_OPEN
-27,-10,1,INCLUDED_OPEN
-27,-10,2,INCLUDED_LOWDATA
-27,-9,-3,INCLUDED_LOWDATA
-27,-9,-2,INCLUDED_OPEN
-27,-9,-1,INCLUDED_OPEN
-27,-9,0,INCLUDED_OPEN
-27,-9,1,INCLUDED_OPEN
-27,-9,2,INCLUDED_LOWDATA
-27,-8,-7,INCLUDED_LOWDATA
-27,-8,-3,INCLUDED_LOWDATA
-27,-8,-2,INCLUDED_OPEN
-27,-8,-1,INCLUDED_OPEN
-27,-8,0,INCLUDED_OPEN
-27,-8,1,INCLUDED_OPEN
-27,-8,2,INCLUDED_LOWDATA
-27,-8,3,INCLUDED_LOWDATA
-27,-7,-2,INCLUDED_OPEN
-27,-7,-1,INCLUDED_OPEN
-27,-7,0,INCLUDED_OPEN
-27,-7,1,INCLUDED_OPEN
-27,-7,2,INCLUDED_LOWDATA
-27,-7,3,INCLUDED_LOWDATA
-27,-6,-2,INCLUDED_OPEN
-27,-6,-1,INCLUDED_OPEN
-27,-6,0,INCLUDED_OPEN
-27,-6,1,INCLUDED_OPEN
-27,-6,2,INCLUDED_LOWDATA
-27,-5,-2,INCLUDED_OPEN
-27,-5,-1,INCLUDED_OPEN
-27,-5,0,INCLUDED_OPEN
-27,-5,1,INCLUDED_OPEN
-27,-5,2,INCLUDED_LOWDATA
-27,-4,-2,INCLUDED_OPEN
-27,-4,-1,INCLUDED_OPEN
-27,-4,0,INCLUDED_OPEN
-27,-4,1,INCLUDED_OPEN
-27,-4,2,INCLUDED_LOWDATA
-27,-3,-2,INCLUDED_OPEN
-27,-3,-1,INCLUDED_OPEN
-27,-3,0,INCLUDED_OPEN
-27,-2,-2,INCLUDED_OPEN
-27,-2,-1,INCLUDED_OPEN
-27,-2,0,INCLUDED_OPEN
-27,-2,1,INCLUDED_LOWDATA
-27,-2,2,INCLUDED_OPEN
-27,-2,3,INCLUDED_OPEN
-27,-2,4,INCLUDED_OPEN
-27,-2,5,INCLUDED_OPEN
-27,-2,6,INCLUDED_OPEN
-27,-2,7,INCLUDED_LOWDATA
-27,-1,-2,INCLUDED_OPEN
-27,-1,-1,INCLUDED_OPEN
-27,-1,0,INCLUDED_OPEN
-27,-1,1,INCLUDED_OPEN
-27,-1,2,INCLUDED_OPEN
-27,-1,3,INCLUDED_OPEN
-27,-1,4,INCLUDED_OPEN
-27,-1,5,INCLUDED_OPEN
-27,-1,6,INCLUDED_OPEN
-27,-1,7,INCLUDED_OPEN
-27,0,-2,INCLUDED_OPEN
-27,0,-1,INCLUDED_OPEN
-27,0,0,INCLUDED_OPEN
-27,0,1,INCLUDED_OPEN
-27,0,2,INCLUDED_OPEN
-27,0,3,INCLUDED_OPEN
-27,0,4,INCLUDED_OPEN
-27,0,5,INCLUDED_OPEN
-27,0,6,INCLUDED_OPEN
-27,0,7,INCLUDED_OPEN
-27,1,-2,INCLUDED_OPEN
-27,1,-1,INCLUDED_OPEN
-27,1,0,INCLUDED_OPEN
-27,1,1,INCLUDED_OPEN
-27,1,2,INCLUDED_OPEN
-27,1,3,INCLUDED_OPEN
-27,1,4,INCLUDED_OPEN
-27,1,5,INCLUDED_OPEN
-27,1,6,INCLUDED_OPEN
-27,1,7,INCLUDED_OPEN
-27,2,-2,INCLUDED_LOWDATA
-27,2,-1,INCLUDED_OPEN
-27,2,0,INCLUDED_OPEN
-27,2,1,INCLUDED_OPEN
-27,2,2,INCLUDED_OPEN
-27,2,3,INCLUDED_OPEN
-27,2,4,INCLUDED_OPEN
-27,2,5,INCLUDED_OPEN
-27,2,6,INCLUDED_OPEN
-27,2,7,INCLUDED_OPEN
-27,3,-2,INCLUDED_OPEN
-27,3,-1,INCLUDED_OPEN
-27,3,0,INCLUDED_OPEN
-27,3,1,INCLUDED_OPEN
-27,3,2,INCLUDED_OPEN
-27,3,3,INCLUDED_OPEN
-27,3,4,INCLUDED_OPEN
-27,3,5,mega-sng
-27,3,6,INCLUDED_OPEN
-27,3,7,INCLUDED_OPEN
-27,4,-2,INCLUDED_LOWDATA
-27,4,-1,INCLUDED_OPEN
-27,4,0,INCLUDED_OPEN
-27,4,1,INCLUDED_OPEN
-27,4,2,INCLUDED_OPEN
-27,4,3,INCLUDED_OPEN
-27,4,4,INCLUDED_OPEN
-27,4,5,INCLUDED_OPEN
-27,4,6,INCLUDED_OPEN
-27,4,7,INCLUDED_OPEN
-27,5,-2,INCLUDED_OPEN
-27,5,-1,INCLUDED_OPEN
-27,5,0,INCLUDED_OPEN
-27,5,1,INCLUDED_OPEN
-27,5,2,INCLUDED_OPEN
-27,5,3,INCLUDED_OPEN
-27,5,4,INCLUDED_OPEN
-27,5,5,INCLUDED_OPEN
-27,5,6,INCLUDED_OPEN
-27,5,7,INCLUDED_OPEN
-27,6,-2,INCLUDED_LOWDATA
-27,6,-1,INCLUDED_OPEN
-27,6,0,INCLUDED_OPEN
-27,6,1,INCLUDED_OPEN
-27,6,2,INCLUDED_OPEN
-27,6,3,INCLUDED_OPEN
-27,6,4,INCLUDED_OPEN
-27,6,5,INCLUDED_OPEN
-27,6,6,INCLUDED_OPEN
-27,6,7,INCLUDED_OPEN
-27,7,-2,INCLUDED_OPEN
-27,7,-1,INCLUDED_OPEN
-27,7,0,INCLUDED_OPEN
-27,7,1,INCLUDED_OPEN
-27,7,2,INCLUDED_OPEN
-27,7,3,INCLUDED_OPEN
-27,7,4,INCLUDED_OPEN
-27,7,5,INCLUDED_OPEN
-27,7,6,INCLUDED_OPEN
-27,7,7,INCLUDED_OPEN
-27,8,5,INCLUDED_OPEN
-27,8,6,INCLUDED_OPEN
-27,8,7,INCLUDED_OPEN
-27,9,5,INCLUDED_OPEN
-27,9,6,INCLUDED_OPEN
-27,9,7,INCLUDED_OPEN
-27,10,-2,INCLUDED_LOWDATA
-27,10,-1,constrained-misc
-27,10,0,INCLUDED_OPEN
-27,10,1,INCLUDED_OPEN
-27,10,5,INCLUDED_OPEN
-27,10,6,INCLUDED_OPEN
-27,10,7,INCLUDED_OPEN
-27,11,-2,INCLUDED_LOWDATA
-27,11,-1,INCLUDED_OPEN
-27,11,0,INCLUDED_OPEN
-27,11,1,INCLUDED_LOWDATA
-27,11,5,INCLUDED_OPEN
-27,11,6,INCLUDED_OPEN
-27,11,7,INCLUDED_OPEN
-27,12,-2,INCLUDED_LOWDATA
-27,12,-1,INCLUDED_OPEN
-27,12,0,INCLUDED_OPEN
-27,12,1,INCLUDED_LOWDATA
-27,12,5,INCLUDED_OPEN
-27,12,6,INCLUDED_OPEN
-27,12,7,INCLUDED_OPEN
-27,13,-2,constrained-misc
-27,13,-1,INCLUDED_OPEN
-27,13,0,INCLUDED_OPEN
-27,13,1,INCLUDED_OPEN
-27,13,5,INCLUDED_OPEN
-27,13,6,INCLUDED_OPEN
-27,13,7,INCLUDED_OPEN
-27,14,5,INCLUDED_OPEN
-27,14,6,INCLUDED_OPEN
-27,14,7,INCLUDED_OPEN
-27,15,5,INCLUDED_OPEN
-27,15,6,INCLUDED_OPEN
-27,15,7,INCLUDED_OPEN
-27,16,-2,INCLUDED_LOWDATA
-27,16,-1,INCLUDED_OPEN
-27,16,0,INCLUDED_OPEN
-27,16,1,INCLUDED_OPEN
-27,16,2,INCLUDED_OPEN
-27,16,3,constrained-misc
-27,16,4,INCLUDED_OPEN
-27,16,5,INCLUDED_OPEN
-27,16,6,INCLUDED_OPEN
-27,16,7,INCLUDED_OPEN
-27,17,-2,INCLUDED_LOWDATA
-27,17,-1,INCLUDED_OPEN
-27,17,0,INCLUDED_OPEN
-27,17,1,INCLUDED_OPEN
-27,17,2,INCLUDED_OPEN
-27,17,3,INCLUDED_OPEN
-27,17,4,INCLUDED_OPEN
-27,17,5,INCLUDED_OPEN
-27,17,6,INCLUDED_OPEN
-27,17,7,INCLUDED_OPEN
-27,18,-2,INCLUDED_LOWDATA
-27,18,-1,INCLUDED_OPEN
-27,18,0,INCLUDED_OPEN
-27,18,1,INCLUDED_OPEN
-27,18,2,INCLUDED_OPEN
-27,18,3,INCLUDED_OPEN
-27,18,4,INCLUDED_OPEN
-27,18,5,INCLUDED_OPEN
-27,18,6,INCLUDED_OPEN
-27,18,7,INCLUDED_OPEN
-27,19,-2,INCLUDED_LOWDATA
-27,19,-1,INCLUDED_OPEN
-27,19,0,INCLUDED_OPEN
-27,19,1,INCLUDED_OPEN
-27,19,2,constrained-misc
-27,19,3,INCLUDED_OPEN
-27,19,4,INCLUDED_OPEN
-27,19,5,INCLUDED_OPEN
-27,19,6,INCLUDED_OPEN
-27,19,7,INCLUDED_OPEN
-27,20,-2,INCLUDED_LOWDATA
-27,20,-1,INCLUDED_OPEN
-27,20,0,INCLUDED_OPEN
-27,20,1,INCLUDED_OPEN
-27,20,2,constrained-misc
-27,20,3,INCLUDED_OPEN
-27,20,4,INCLUDED_OPEN
-27,20,5,INCLUDED_OPEN
-27,20,6,INCLUDED_OPEN
-27,20,7,INCLUDED_OPEN
-27,21,-2,INCLUDED_LOWDATA
-27,21,-1,INCLUDED_OPEN
-27,21,0,INCLUDED_OPEN
-27,21,1,INCLUDED_OPEN
-27,21,2,constrained-misc
-27,21,3,INCLUDED_OPEN
-27,21,4,INCLUDED_OPEN
-27,21,5,INCLUDED_OPEN
-27,21,6,INCLUDED_OPEN
-27,21,7,INCLUDED_OPEN
-27,22,-2,INCLUDED_OPEN
-27,22,-1,INCLUDED_OPEN
-27,22,0,INCLUDED_OPEN
-27,22,1,INCLUDED_OPEN
-27,22,2,INCLUDED_OPEN
-27,22,3,INCLUDED_OPEN
-27,22,4,INCLUDED_OPEN
-27,22,5,INCLUDED_OPEN
-27,22,6,INCLUDED_OPEN
-27,22,7,INCLUDED_OPEN
-27,23,-2,INCLUDED_OPEN
-27,23,-1,INCLUDED_OPEN
-27,23,0,INCLUDED_OPEN
-27,23,1,INCLUDED_OPEN
-27,23,2,constrained-misc
-27,23,3,INCLUDED_OPEN
-27,23,4,INCLUDED_OPEN
-27,23,5,INCLUDED_OPEN
-27,23,6,INCLUDED_OPEN
-27,23,7,INCLUDED_OPEN
-27,24,0,INCLUDED_LOWDATA
-27,24,1,INCLUDED_LOWDATA
-27,24,2,INCLUDED_LOWDATA
-27,24,3,INCLUDED_OPEN
-27,24,4,INCLUDED_OPEN
-27,24,5,INCLUDED_OPEN
-27,24,6,INCLUDED_OPEN
-27,24,7,INCLUDED_OPEN
-27,25,3,INCLUDED_OPEN
-27,25,4,INCLUDED_OPEN
-27,25,5,INCLUDED_OPEN
-27,25,6,INCLUDED_OPEN
-27,25,7,INCLUDED_OPEN
-27,26,3,INCLUDED_OPEN
-27,26,4,INCLUDED_OPEN
-27,26,5,INCLUDED_OPEN
-27,26,6,INCLUDED_OPEN
-27,26,7,INCLUDED_OPEN
-27,27,3,INCLUDED_OPEN
-27,27,4,INCLUDED_OPEN
-27,27,5,INCLUDED_OPEN
-27,27,6,INCLUDED_OPEN
-27,27,7,INCLUDED_OPEN
-26,-10,-3,INCLUDED_LOWDATA
-26,-10,-2,INCLUDED_OPEN
-26,-10,-1,INCLUDED_OPEN
-26,-10,0,INCLUDED_OPEN
-26,-10,1,INCLUDED_OPEN
-26,-10,2,INCLUDED_LOWDATA
-26,-9,-3,INCLUDED_LOWDATA
-26,-9,-2,INCLUDED_OPEN
-26,-9,-1,INCLUDED_OPEN
-26,-9,0,INCLUDED_OPEN
-26,-9,1,INCLUDED_OPEN
-26,-8,-7,INCLUDED_LOWDATA
-26,-8,-3,INCLUDED_LOWDATA
-26,-8,-2,INCLUDED_OPEN
-26,-8,-1,INCLUDED_OPEN
-26,-8,0,INCLUDED_OPEN
-26,-8,1,INCLUDED_OPEN
-26,-8,2,INCLUDED_LOWDATA
-26,-8,3,INCLUDED_LOWDATA
-26,-7,-2,INCLUDED_OPEN
-26,-7,-1,INCLUDED_OPEN
-26,-7,0,INCLUDED_OPEN
-26,-7,1,INCLUDED_OPEN
-26,-7,3,INCLUDED_LOWDATA
-26,-6,-2,INCLUDED_OPEN
-26,-6,-1,INCLUDED_OPEN
-26,-6,0,INCLUDED_OPEN
-26,-6,1,INCLUDED_OPEN
-26,-6,2,INCLUDED_LOWDATA
-26,-5,-2,INCLUDED_OPEN
-26,-5,-1,INCLUDED_OPEN
-26,-5,0,INCLUDED_OPEN
-26,-5,1,INCLUDED_OPEN
-26,-5,2,INCLUDED_LOWDATA
-26,-4,-2,INCLUDED_OPEN
-26,-4,-1,INCLUDED_OPEN
-26,-4,0,INCLUDED_OPEN
-26,-4,1,INCLUDED_OPEN
-26,-4,2,INCLUDED_LOWDATA
-26,-3,-2,INCLUDED_OPEN
-26,-3,-1,INCLUDED_OPEN
-26,-3,0,INCLUDED_OPEN
-26,-2,-2,INCLUDED_OPEN
-26,-2,-1,INCLUDED_OPEN
-26,-2,0,INCLUDED_OPEN
-26,-2,2,constrained-misc
-26,-2,3,INCLUDED_OPEN
-26,-2,4,INCLUDED_OPEN
-26,-2,5,INCLUDED_OPEN
-26,-2,6,INCLUDED_OPEN
-26,-2,7,INCLUDED_LOWDATA
-26,-1,-2,INCLUDED_OPEN
-26,-1,-1,INCLUDED_OPEN
-26,-1,0,INCLUDED_OPEN
-26,-1,1,INCLUDED_OPEN
-26,-1,2,INCLUDED_OPEN
-26,-1,3,INCLUDED_OPEN
-26,-1,4,INCLUDED_OPEN
-26,-1,5,INCLUDED_OPEN
-26,-1,6,INCLUDED_OPEN
-26,-1,7,INCLUDED_OPEN
-26,0,-2,INCLUDED_OPEN
-26,0,-1,INCLUDED_OPEN
-26,0,0,INCLUDED_OPEN
-26,0,1,INCLUDED_OPEN
-26,0,2,INCLUDED_OPEN
-26,0,3,INCLUDED_OPEN
-26,0,4,INCLUDED_OPEN
-26,0,5,INCLUDED_OPEN
-26,0,6,INCLUDED_OPEN
-26,0,7,INCLUDED_OPEN
-26,1,-2,INCLUDED_OPEN
-26,1,-1,INCLUDED_OPEN
-26,1,0,INCLUDED_OPEN
-26,1,1,INCLUDED_OPEN
-26,1,2,INCLUDED_OPEN
-26,1,3,INCLUDED_OPEN
-26,1,4,INCLUDED_OPEN
-26,1,5,INCLUDED_OPEN
-26,1,6,INCLUDED_OPEN
-26,1,7,INCLUDED_OPEN
-26,2,-2,INCLUDED_OPEN
-26,2,-1,INCLUDED_OPEN
-26,2,0,INCLUDED_OPEN
-26,2,1,INCLUDED_OPEN
-26,2,2,INCLUDED_OPEN
-26,2,3,INCLUDED_OPEN
-26,2,4,INCLUDED_OPEN
-26,2,5,mega-sng
-26,2,6,INCLUDED_OPEN
-26,2,7,INCLUDED_OPEN
-26,3,-2,INCLUDED_OPEN
-26,3,-1,INCLUDED_OPEN
-26,3,0,INCLUDED_OPEN
-26,3,1,INCLUDED_OPEN
-26,3,2,INCLUDED_OPEN
-26,3,3,INCLUDED_OPEN
-26,3,4,INCLUDED_OPEN
-26,3,5,mega-sng
-26,3,6,INCLUDED_OPEN
-26,3,7,INCLUDED_OPEN
-26,4,-2,INCLUDED_OPEN
-26,4,-1,INCLUDED_OPEN
-26,4,0,INCLUDED_OPEN
-26,4,1,INCLUDED_OPEN
-26,4,2,INCLUDED_OPEN
-26,4,3,INCLUDED_OPEN
-26,4,4,INCLUDED_OPEN
-26,4,5,INCLUDED_OPEN
-26,4,6,INCLUDED_OPEN
-26,4,7,INCLUDED_OPEN
-26,5,-2,INCLUDED_OPEN
-26,5,-1,INCLUDED_OPEN
-26,5,0,INCLUDED_OPEN
-26,5,1,INCLUDED_OPEN
-26,5,2,INCLUDED_OPEN
-26,5,3,INCLUDED_OPEN
-26,5,4,INCLUDED_OPEN
-26,5,5,INCLUDED_OPEN
-26,5,6,INCLUDED_OPEN
-26,5,7,INCLUDED_OPEN
-26,6,-2,INCLUDED_OPEN
-26,6,-1,INCLUDED_OPEN
-26,6,0,INCLUDED_OPEN
-26,6,1,INCLUDED_OPEN
-26,6,2,INCLUDED_OPEN
-26,6,3,INCLUDED_OPEN
-26,6,4,INCLUDED_OPEN
-26,6,5,INCLUDED_OPEN
-26,6,6,INCLUDED_OPEN
-26,6,7,INCLUDED_OPEN
-26,7,-2,INCLUDED_OPEN
-26,7,-1,INCLUDED_OPEN
-26,7,0,INCLUDED_OPEN
-26,7,1,INCLUDED_OPEN
-26,7,2,INCLUDED_OPEN
-26,7,3,INCLUDED_OPEN
-26,7,4,INCLUDED_OPEN
-26,7,5,INCLUDED_OPEN
-26,7,6,INCLUDED_OPEN
-26,7,7,INCLUDED_OPEN
-26,7,8,INCLUDED_LOWDATA
-26,8,-2,INCLUDED_OPEN
-26,8,-1,INCLUDED_OPEN
-26,8,0,INCLUDED_OPEN
-26,8,1,INCLUDED_OPEN
-26,8,5,INCLUDED_OPEN
-26,8,6,INCLUDED_OPEN
-26,8,7,INCLUDED_OPEN
-26,9,-2,INCLUDED_OPEN
-26,9,-1,INCLUDED_OPEN
-26,9,0,INCLUDED_OPEN
-26,9,1,INCLUDED_OPEN
-26,9,2,INCLUDED_LOWDATA
-26,9,5,INCLUDED_OPEN
-26,9,6,INCLUDED_OPEN
-26,9,7,INCLUDED_OPEN
-26,10,-2,INCLUDED_OPEN
-26,10,-1,INCLUDED_OPEN
-26,10,0,INCLUDED_OPEN
-26,10,1,INCLUDED_OPEN
-26,10,2,mega-sng-2
-26,10,3,mega-sng-2
-26,10,4,mega-sng-2
-26,10,5,INCLUDED_OPEN
-26,10,6,INCLUDED_OPEN
-26,10,7,INCLUDED_OPEN
-26,11,-2,INCLUDED_OPEN
-26,11,-1,INCLUDED_OPEN
-26,11,0,INCLUDED_OPEN
-26,11,1,INCLUDED_OPEN
-26,11,2,INCLUDED_OPEN
-26,11,3,INCLUDED_OPEN
-26,11,4,INCLUDED_OPEN
-26,11,5,INCLUDED_OPEN
-26,11,6,INCLUDED_OPEN
-26,11,7,INCLUDED_OPEN
-26,12,-2,INCLUDED_OPEN
-26,12,-1,INCLUDED_OPEN
-26,12,0,INCLUDED_OPEN
-26,12,1,INCLUDED_OPEN
-26,12,2,INCLUDED_OPEN
-26,12,3,mega-sng-2
-26,12,4,INCLUDED_OPEN
-26,12,5,INCLUDED_OPEN
-26,12,6,INCLUDED_OPEN
-26,12,7,INCLUDED_OPEN
-26,13,-2,INCLUDED_OPEN
-26,13,-1,INCLUDED_OPEN
-26,13,0,INCLUDED_OPEN
-26,13,1,INCLUDED_OPEN
-26,13,2,INCLUDED_OPEN
-26,13,3,mega-sng-2
-26,13,4,INCLUDED_OPEN
-26,13,5,INCLUDED_OPEN
-26,13,6,INCLUDED_OPEN
-26,13,7,INCLUDED_OPEN
-26,14,-2,INCLUDED_OPEN
-26,14,-1,INCLUDED_OPEN
-26,14,0,INCLUDED_OPEN
-26,14,1,INCLUDED_OPEN
-26,14,2,INCLUDED_LOWDATA
-26,14,5,INCLUDED_OPEN
-26,14,6,INCLUDED_OPEN
-26,14,7,INCLUDED_OPEN
-26,15,-2,INCLUDED_LOWDATA
-26,15,-1,INCLUDED_OPEN
-26,15,0,INCLUDED_OPEN
-26,15,1,INCLUDED_OPEN
-26,15,2,INCLUDED_LOWDATA
-26,15,5,INCLUDED_OPEN
-26,15,6,INCLUDED_OPEN
-26,15,7,INCLUDED_OPEN
-26,16,-2,INCLUDED_LOWDATA
-26,16,-1,INCLUDED_OPEN
-26,16,0,INCLUDED_OPEN
-26,16,1,INCLUDED_OPEN
-26,16,5,INCLUDED_OPEN
-26,16,6,INCLUDED_OPEN
-26,16,7,INCLUDED_OPEN
-26,17,-2,INCLUDED_LOWDATA
-26,17,-1,INCLUDED_OPEN
-26,17,0,INCLUDED_OPEN
-26,17,1,INCLUDED_OPEN
-26,17,5,INCLUDED_OPEN
-26,17,6,INCLUDED_OPEN
-26,17,7,INCLUDED_OPEN
-26,18,-2,constrained-misc
-26,18,-1,INCLUDED_OPEN
-26,18,0,INCLUDED_OPEN
-26,18,1,INCLUDED_OPEN
-26,18,5,INCLUDED_OPEN
-26,18,6,INCLUDED_OPEN
-26,18,7,INCLUDED_OPEN
-26,19,-2,INCLUDED_LOWDATA
-26,19,-1,INCLUDED_OPEN
-26,19,0,INCLUDED_OPEN
-26,19,1,INCLUDED_OPEN
-26,19,2,INCLUDED_LOWDATA
-26,19,5,INCLUDED_OPEN
-26,19,6,INCLUDED_OPEN
-26,19,7,INCLUDED_OPEN
-26,20,-2,INCLUDED_LOWDATA
